run_id,run_name,state,sweep_id,created_at,model,seed,lr,wd,epochs,batch_size,dice_weight,dataset_length,early_stop_patience,burn_in,val_every,link,depth,start_filters,max_rot_order,group_order,activation_type,fourier_N,fourier_function,kernel_size,conv_sigma,up_mode,total_params,epoch,val_DetA,val_DetA_ann1,val_DetA_ann2,val_DetA_ann3,val_Recall,val_Recall_ann1,val_Recall_ann2,val_Recall_ann3,val_HOTA,val_HOTA_ann1,val_HOTA_ann2,val_HOTA_ann3,val_AssA,val_AssA_ann1,val_AssA_ann2,val_AssA_ann3,test_DetA,test_DetA_ann1,test_HOTA,test_HOTA_ann1,test_AssA,test_AssA_ann1
aa0kaw2b,expert-sweep-22,finished,,2026-04-23T04:06:14Z,equiunet,1,0.0047426,0.082253,100,16,0,1600,100,0,1,False,3,9,1,-1,fourierbn,16,p_relu,5,0.93869,nearest,157348,100,0.797123372554779,0.8177563548088074,0.794543981552124,0.7790697813034058,0.8525289297103882,0.8381533026695251,0.8890233635902405,0.8304102420806885,0.7441412210464478,0.7505630850791931,0.7507750391960144,0.7310855984687805,0.6947883367538452,0.6888909339904785,0.7094172239303589,0.6860567927360535,0.7907727956771851,0.7907727956771851,0.7036627531051636,0.7036627531051636,0.626148521900177,0.626148521900177
y67z24bu,lucky-sweep-23,finished,,2026-04-23T04:50:53Z,equiunet,1,0.0047426,0.082253,100,16,0,1600,100,0,1,False,3,8,1,-1,fourierbn,16,p_relu,5,0.93869,nearest,121391,100,0.8096885085105896,0.8233786821365356,0.8160392045974731,0.78964763879776,0.8206920027732849,0.8119099140167236,0.8533275723457336,0.7968385219573975,0.7552676200866699,0.7506430149078369,0.7632690072059631,0.7518908977508545,0.7047277688980103,0.6843326687812805,0.713911235332489,0.715939462184906,0.7805275321006775,0.7805275321006775,0.6848599910736084,0.6848599910736084,0.600918173789978,0.600918173789978
3du73tmr,rural-sweep-24,finished,,2026-04-23T04:52:02Z,equiunet,1,0.0047426,0.082253,100,16,0,1600,100,0,1,False,3,7,1,-1,fourierbn,16,p_relu,5,0.93869,nearest,93152,100,0.8056350946426392,0.8201707005500793,0.8098759651184082,0.7868584990501404,0.8415425419807434,0.8303471803665161,0.8772687911987305,0.8170116543769836,0.7530360817909241,0.7551589608192444,0.7573077082633972,0.7466415166854858,0.7039773464202881,0.6953004598617554,0.708151638507843,0.7084800004959106,0.7810458540916443,0.7810458540916443,0.7055965662002563,0.7055965662002563,0.6374356746673584,0.6374356746673584
pvsapxmb,gallant-sweep-25,finished,,2026-04-23T05:30:36Z,equiunet,1,0.0047426,0.082253,100,16,0,1600,100,0,1,False,3,6,1,-1,fourierbn,16,p_relu,5,0.93869,nearest,69456,100,0.7981476187705994,0.8180220723152161,0.7969580888748169,0.7794626951217651,0.8543521761894226,0.8328748941421509,0.8993949890136719,0.8307865858078003,0.74100261926651,0.7466523051261902,0.7375956773757935,0.7387598752975464,0.6881155967712402,0.6815093755722046,0.6826549768447876,0.7001825571060181,0.768470287322998,0.768470287322998,0.6856054663658142,0.6856054663658142,0.611676037311554,0.611676037311554
1wf6topx,worldly-sweep-26,finished,,2026-04-23T05:32:06Z,equiunet,1,0.0047426,0.082253,100,16,0,1600,100,0,1,False,3,5,1,-1,fourierbn,16,p_relu,5,0.93869,nearest,47854,100,0.807048499584198,0.8176042437553406,0.8142648339271545,0.7892763614654541,0.8312802314758301,0.8202363848686218,0.8593776822090149,0.8142265677452087,0.759246289730072,0.7609632015228271,0.7700185775756836,0.7467571496963501,0.7143170833587646,0.708246111869812,0.7281765937805176,0.7065284848213196,0.7985026836395264,0.7985026836395264,0.7134729027748108,0.7134729027748108,0.6374976634979248,0.6374976634979248
02zt3t10,stoic-sweep-27,finished,,2026-04-23T06:06:49Z,equiunet,1,0.0047426,0.082253,100,16,0,1600,100,0,1,False,3,4,1,-1,fourierbn,16,p_relu,5,0.93869,nearest,29620,100,0.8094989657402039,0.8202675580978394,0.8214896321296692,0.7867396473884583,0.8352512121200562,0.8215746283531189,0.8649092316627502,0.8192698359489441,0.7479535937309265,0.7461706399917603,0.761497974395752,0.7361921668052673,0.6911822557449341,0.6787671446800232,0.7058873772621155,0.6888923048973083,0.8041914105415344,0.8041914105415344,0.7248809337615967,0.7248809337615967,0.6533920764923096,0.6533920764923096
3wzdazaq,apricot-sweep-28,finished,,2026-04-23T06:09:41Z,equiunet,1,0.0047426,0.082253,100,16,0,1600,100,0,1,False,3,3,1,-1,fourierbn,16,p_relu,5,0.93869,nearest,18005,100,0.804970920085907,0.8154749274253845,0.8133590817451477,0.7860788106918335,0.8520222902297974,0.83086758852005,0.8940362930297852,0.8311629891395569,0.7466797828674316,0.7385851740837097,0.7628795504570007,0.7385746836662292,0.6928064823150635,0.6689452528953552,0.7155328989028931,0.6939412951469421,0.8082236051559448,0.8082236051559448,0.7271220088005066,0.7271220088005066,0.6541585922241211,0.6541585922241211
ohwt15xc,graceful-sweep-1,finished,,2026-04-23T13:16:48Z,equiunet,2,0.0047426,0.082253,100,16,0,1600,100,0,1,False,3,16,1,-1,fourierbn,16,p_relu,5,0.93869,nearest,488892,100,0.8096926808357239,0.8200860619544983,0.8191744685173035,0.7898175120353699,0.8743086457252502,0.854880690574646,0.9203975796699524,0.8476477265357971,0.753940999507904,0.7480454444885254,0.7671232223510742,0.7466543912887573,0.7021875977516174,0.68233323097229,0.7183793187141418,0.7058501839637756,0.8081847429275513,0.8081847429275513,0.7182429432868958,0.7182429432868958,0.6383106112480164,0.6383106112480164
4tq4u774,true-sweep-2,finished,,2026-04-23T13:16:49Z,equiunet,2,0.0047426,0.082253,100,16,0,1600,100,0,1,False,3,15,1,-1,fourierbn,16,p_relu,5,0.93869,nearest,430329,100,0.8126667737960815,0.8263711333274841,0.8158054947853088,0.7958236932754517,0.8343119025230408,0.8204594254493713,0.8732929825782776,0.8091832995414734,0.7612857222557068,0.760775625705719,0.7637461423873901,0.7593353986740112,0.7133052945137024,0.7003869414329529,0.7150089144706726,0.7245200872421265,0.8254783153533936,0.8254783153533936,0.7388057112693787,0.7388057112693787,0.6612334251403809,0.6612334251403809
1lj89doq,warm-sweep-3,finished,,2026-04-23T14:13:30Z,equiunet,2,0.0047426,0.082253,100,16,0,1600,100,0,1,False,3,14,1,-1,fourierbn,16,p_relu,5,0.93869,nearest,373168,100,0.8110175728797913,0.8266036510467529,0.8184826374053955,0.7879664301872253,0.8490784764289856,0.8301241397857666,0.8891097903251648,0.8280014991760254,0.7541017532348633,0.7492214441299438,0.7641381621360779,0.7489456534385681,0.7014475464820862,0.6790832877159119,0.7134020328521729,0.711857259273529,0.8079929351806641,0.8079929351806641,0.7193030118942261,0.7193030118942261,0.6403481960296631,0.6403481960296631
9wq2a5mt,stilted-sweep-4,finished,,2026-04-23T14:13:51Z,equiunet,2,0.0047426,0.082253,100,16,0,1600,100,0,1,False,3,13,1,-1,fourierbn,16,p_relu,5,0.93869,nearest,322249,100,0.8116122484207153,0.8271834850311279,0.8156033754348755,0.792049765586853,0.8776613473892212,0.8576313853263855,0.9239412546157836,0.8514113426208496,0.7610469460487366,0.7565436363220215,0.773165762424469,0.753431499004364,0.7138562202453613,0.6919363141059875,0.7329362630844116,0.7166962027549744,0.792843759059906,0.792843759059906,0.7134160995483398,0.7134160995483398,0.6419456005096436,0.6419456005096436
2m4cs1w7,fresh-sweep-5,finished,,2026-04-23T15:07:15Z,equiunet,2,0.0047426,0.082253,100,16,0,1600,100,0,1,False,3,12,1,-1,fourierbn,16,p_relu,5,0.93869,nearest,273389,100,0.814893364906311,0.8430793285369873,0.80509352684021,0.7965072393417358,0.8646923303604126,0.851460874080658,0.90708726644516,0.8355287909507751,0.7564597129821777,0.7677870988845825,0.750677227973938,0.7509147524833679,0.7023633122444153,0.6992189884185791,0.699938952922821,0.7079320549964905,0.8068844079971313,0.8068844079971313,0.7090728282928467,0.7090728282928467,0.6231181025505066,0.6231181025505066
at3vok5x,easy-sweep-6,finished,,2026-04-23T15:07:51Z,equiunet,2,0.0047426,0.082253,100,16,0,1600,100,0,1,False,3,11,1,-1,fourierbn,16,p_relu,5,0.93869,nearest,231879,100,0.8106404542922974,0.8206817507743835,0.819256603717804,0.7919829487800598,0.863499104976654,0.8452159762382507,0.9067415595054626,0.838539719581604,0.7569221258163452,0.7498788237571716,0.7671157717704773,0.7537717819213867,0.7069606184959412,0.6851842403411865,0.7182933688163757,0.7174041867256165,0.8094574809074402,0.8094574809074402,0.7253444790840149,0.7253444790840149,0.6499719023704529,0.6499719023704529
t3lu7pjp,morning-sweep-7,finished,,2026-04-23T15:54:38Z,equiunet,2,0.0047426,0.082253,100,16,0,1600,100,0,1,False,3,10,1,-1,fourierbn,16,p_relu,5,0.93869,nearest,188829,100,0.810710072517395,0.8207216858863831,0.8167821168899536,0.7946264147758484,0.8325423002243042,0.8229128122329712,0.8621434569358826,0.8125705718994141,0.7550110816955566,0.7496832013130188,0.7629374265670776,0.7524126172065735,0.7032924294471741,0.6847935318946838,0.712642252445221,0.7124414443969727,0.8203331232070923,0.8203331232070923,0.732487142086029,0.732487142086029,0.6540482640266418,0.6540482640266418
